Istasyon_No,Istasyon_Adi,YIL,AY,GUN,SAAT,RADYASYON,Bulutluluk_Miktari_8_Okta
17220.0,İZMİR BÖLGE,2020.0,4.0,27.0,3.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,4.0,27.0,4.0,80.0,2.0
17220.0,İZMİR BÖLGE,2020.0,4.0,27.0,5.0,210.0,3.0
17220.0,İZMİR BÖLGE,2020.0,4.0,27.0,6.0,400.0,5.0
17220.0,İZMİR BÖLGE,2020.0,4.0,27.0,7.0,620.0,5.0
17220.0,İZMİR BÖLGE,2020.0,4.0,27.0,8.0,800.0,3.0
17220.0,İZMİR BÖLGE,2020.0,4.0,27.0,9.0,920.0,1.0
17220.0,İZMİR BÖLGE,2020.0,4.0,27.0,10.0,970.0,2.0
17220.0,İZMİR BÖLGE,2020.0,4.0,27.0,11.0,950.0,2.0
17220.0,İZMİR BÖLGE,2020.0,4.0,27.0,12.0,890.0,2.0
17220.0,İZMİR BÖLGE,2020.0,4.0,27.0,13.0,740.0,2.0
17220.0,İZMİR BÖLGE,2020.0,4.0,27.0,14.0,550.0,2.0
17220.0,İZMİR BÖLGE,2020.0,4.0,27.0,15.0,360.0,1.0
17220.0,İZMİR BÖLGE,2020.0,4.0,27.0,16.0,160.0,0.0
17220.0,İZMİR BÖLGE,2020.0,4.0,27.0,17.0,30.0,1.0
17220.0,İZMİR BÖLGE,2020.0,4.0,27.0,18.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,4.0,28.0,2.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,4.0,28.0,3.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,4.0,28.0,4.0,80.0,0.0
17220.0,İZMİR BÖLGE,2020.0,4.0,28.0,5.0,250.0,0.0
17220.0,İZMİR BÖLGE,2020.0,4.0,28.0,6.0,440.0,0.0
17220.0,İZMİR BÖLGE,2020.0,4.0,28.0,7.0,630.0,0.0
17220.0,İZMİR BÖLGE,2020.0,4.0,28.0,8.0,790.0,0.0
17220.0,İZMİR BÖLGE,2020.0,4.0,28.0,9.0,890.0,1.0
17220.0,İZMİR BÖLGE,2020.0,4.0,28.0,10.0,920.0,2.0
17220.0,İZMİR BÖLGE,2020.0,4.0,28.0,11.0,930.0,2.0
17220.0,İZMİR BÖLGE,2020.0,4.0,28.0,12.0,870.0,2.0
17220.0,İZMİR BÖLGE,2020.0,4.0,28.0,13.0,730.0,2.0
17220.0,İZMİR BÖLGE,2020.0,4.0,28.0,14.0,560.0,1.0
17220.0,İZMİR BÖLGE,2020.0,4.0,28.0,15.0,370.0,0.0
17220.0,İZMİR BÖLGE,2020.0,4.0,28.0,16.0,160.0,0.0
17220.0,İZMİR BÖLGE,2020.0,4.0,28.0,17.0,30.0,0.0
17220.0,İZMİR BÖLGE,2020.0,4.0,28.0,18.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,4.0,29.0,2.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,4.0,29.0,3.0,20.0,3.0
17220.0,İZMİR BÖLGE,2020.0,4.0,29.0,4.0,80.0,0.0
17220.0,İZMİR BÖLGE,2020.0,4.0,29.0,5.0,260.0,3.0
17220.0,İZMİR BÖLGE,2020.0,4.0,29.0,6.0,440.0,3.0
17220.0,İZMİR BÖLGE,2020.0,4.0,29.0,7.0,630.0,3.0
17220.0,İZMİR BÖLGE,2020.0,4.0,29.0,8.0,770.0,3.0
17220.0,İZMİR BÖLGE,2020.0,4.0,29.0,9.0,670.0,6.0
17220.0,İZMİR BÖLGE,2020.0,4.0,29.0,10.0,480.0,7.0
17220.0,İZMİR BÖLGE,2020.0,4.0,29.0,11.0,590.0,7.0
17220.0,İZMİR BÖLGE,2020.0,4.0,29.0,12.0,750.0,6.0
17220.0,İZMİR BÖLGE,2020.0,4.0,29.0,13.0,560.0,6.0
17220.0,İZMİR BÖLGE,2020.0,4.0,29.0,14.0,390.0,5.0
17220.0,İZMİR BÖLGE,2020.0,4.0,29.0,15.0,200.0,6.0
17220.0,İZMİR BÖLGE,2020.0,4.0,29.0,16.0,120.0,5.0
17220.0,İZMİR BÖLGE,2020.0,4.0,29.0,17.0,20.0,6.0
17220.0,İZMİR BÖLGE,2020.0,4.0,29.0,18.0,10.0,5.0
17220.0,İZMİR BÖLGE,2020.0,4.0,30.0,2.0,10.0,5.0
17220.0,İZMİR BÖLGE,2020.0,4.0,30.0,3.0,20.0,5.0
17220.0,İZMİR BÖLGE,2020.0,4.0,30.0,4.0,50.0,5.0
17220.0,İZMİR BÖLGE,2020.0,4.0,30.0,5.0,150.0,5.0
17220.0,İZMİR BÖLGE,2020.0,4.0,30.0,6.0,240.0,6.0
17220.0,İZMİR BÖLGE,2020.0,4.0,30.0,7.0,440.0,6.0
17220.0,İZMİR BÖLGE,2020.0,4.0,30.0,8.0,650.0,7.0
17220.0,İZMİR BÖLGE,2020.0,4.0,30.0,9.0,450.0,7.0
17220.0,İZMİR BÖLGE,2020.0,4.0,30.0,10.0,510.0,7.0
17220.0,İZMİR BÖLGE,2020.0,4.0,30.0,11.0,300.0,7.0
17220.0,İZMİR BÖLGE,2020.0,4.0,30.0,12.0,760.0,7.0
17220.0,İZMİR BÖLGE,2020.0,4.0,30.0,13.0,580.0,7.0
17220.0,İZMİR BÖLGE,2020.0,4.0,30.0,14.0,600.0,6.0
17220.0,İZMİR BÖLGE,2020.0,4.0,30.0,15.0,410.0,5.0
17220.0,İZMİR BÖLGE,2020.0,4.0,30.0,16.0,220.0,3.0
17220.0,İZMİR BÖLGE,2020.0,4.0,30.0,17.0,40.0,5.0
17220.0,İZMİR BÖLGE,2020.0,4.0,30.0,18.0,10.0,3.0
17220.0,İZMİR BÖLGE,2020.0,5.0,1.0,2.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,5.0,1.0,3.0,20.0,0.0
17220.0,İZMİR BÖLGE,2020.0,5.0,1.0,4.0,90.0,0.0
17220.0,İZMİR BÖLGE,2020.0,5.0,1.0,5.0,280.0,0.0
17220.0,İZMİR BÖLGE,2020.0,5.0,1.0,6.0,450.0,1.0
17220.0,İZMİR BÖLGE,2020.0,5.0,1.0,7.0,650.0,1.0
17220.0,İZMİR BÖLGE,2020.0,5.0,1.0,8.0,810.0,2.0
17220.0,İZMİR BÖLGE,2020.0,5.0,1.0,9.0,910.0,5.0
17220.0,İZMİR BÖLGE,2020.0,5.0,1.0,10.0,940.0,6.0
17220.0,İZMİR BÖLGE,2020.0,5.0,1.0,11.0,960.0,6.0
17220.0,İZMİR BÖLGE,2020.0,5.0,1.0,12.0,910.0,6.0
17220.0,İZMİR BÖLGE,2020.0,5.0,1.0,13.0,740.0,4.0
17220.0,İZMİR BÖLGE,2020.0,5.0,1.0,14.0,600.0,3.0
17220.0,İZMİR BÖLGE,2020.0,5.0,1.0,15.0,390.0,3.0
17220.0,İZMİR BÖLGE,2020.0,5.0,1.0,16.0,140.0,5.0
17220.0,İZMİR BÖLGE,2020.0,5.0,1.0,17.0,20.0,3.0
17220.0,İZMİR BÖLGE,2020.0,5.0,1.0,18.0,10.0,5.0
17220.0,İZMİR BÖLGE,2020.0,5.0,2.0,2.0,10.0,5.0
17220.0,İZMİR BÖLGE,2020.0,5.0,2.0,3.0,20.0,1.0
17220.0,İZMİR BÖLGE,2020.0,5.0,2.0,4.0,90.0,5.0
17220.0,İZMİR BÖLGE,2020.0,5.0,2.0,5.0,270.0,1.0
17220.0,İZMİR BÖLGE,2020.0,5.0,2.0,6.0,490.0,5.0
17220.0,İZMİR BÖLGE,2020.0,5.0,2.0,7.0,560.0,5.0
17220.0,İZMİR BÖLGE,2020.0,5.0,2.0,8.0,670.0,6.0
17220.0,İZMİR BÖLGE,2020.0,5.0,2.0,9.0,840.0,5.0
17220.0,İZMİR BÖLGE,2020.0,5.0,2.0,10.0,830.0,6.0
17220.0,İZMİR BÖLGE,2020.0,5.0,2.0,11.0,870.0,4.0
17220.0,İZMİR BÖLGE,2020.0,5.0,2.0,12.0,550.0,5.0
17220.0,İZMİR BÖLGE,2020.0,5.0,2.0,13.0,450.0,6.0
17220.0,İZMİR BÖLGE,2020.0,5.0,2.0,14.0,350.0,6.0
17220.0,İZMİR BÖLGE,2020.0,5.0,2.0,15.0,280.0,6.0
17220.0,İZMİR BÖLGE,2020.0,5.0,2.0,16.0,70.0,7.0
17220.0,İZMİR BÖLGE,2020.0,5.0,2.0,17.0,20.0,6.0
17220.0,İZMİR BÖLGE,2020.0,5.0,2.0,18.0,10.0,7.0
17220.0,İZMİR BÖLGE,2020.0,5.0,3.0,2.0,10.0,6.0
17220.0,İZMİR BÖLGE,2020.0,5.0,3.0,3.0,10.0,7.0
17220.0,İZMİR BÖLGE,2020.0,5.0,3.0,4.0,20.0,6.0
17220.0,İZMİR BÖLGE,2020.0,5.0,3.0,5.0,40.0,7.0
17220.0,İZMİR BÖLGE,2020.0,5.0,3.0,6.0,200.0,7.0
17220.0,İZMİR BÖLGE,2020.0,5.0,3.0,7.0,120.0,7.0
17220.0,İZMİR BÖLGE,2020.0,5.0,3.0,8.0,360.0,6.0
17220.0,İZMİR BÖLGE,2020.0,5.0,3.0,9.0,620.0,6.0
17220.0,İZMİR BÖLGE,2020.0,5.0,3.0,10.0,760.0,5.0
17220.0,İZMİR BÖLGE,2020.0,5.0,3.0,11.0,970.0,5.0
17220.0,İZMİR BÖLGE,2020.0,5.0,3.0,12.0,850.0,5.0
17220.0,İZMİR BÖLGE,2020.0,5.0,3.0,13.0,780.0,4.0
17220.0,İZMİR BÖLGE,2020.0,5.0,3.0,14.0,600.0,4.0
17220.0,İZMİR BÖLGE,2020.0,5.0,3.0,15.0,400.0,3.0
